item_category,item_code,district,fac_type_tlo,inflow_to_outflow_ratio
reproductive_health,42.0,Salima,Facility_level_1a,1.0
reproductive_health,42.0,Salima,Facility_level_1b,1.0
reproductive_health,42.0,Salima,Facility_level_2,1.2833545108005082
reproductive_health,42.0,Thyolo,Facility_level_1a,1.0
reproductive_health,42.0,Thyolo,Facility_level_1b,1.0
reproductive_health,42.0,Thyolo,Facility_level_2,1.0
reproductive_health,42.0,Zomba,Facility_level_1a,1.0
reproductive_health,42.0,Zomba,Facility_level_1b,1.0
reproductive_health,42.0,Zomba,Facility_level_3,1.0
reproductive_health,42.0,Zomba,Facility_level_4,1.0
reproductive_health,44.0,Blantyre,Facility_level_1a,1.0
reproductive_health,44.0,Blantyre,Facility_level_3,1.0
reproductive_health,44.0,Chiradzulu,Facility_level_1a,
reproductive_health,44.0,Dedza,Facility_level_1a,
reproductive_health,44.0,Kasungu,Facility_level_1a,1.0
reproductive_health,44.0,Lilongwe,Facility_level_1a,2.756254369610806
reproductive_health,44.0,Mangochi,Facility_level_1b,1.0
reproductive_health,44.0,Mangochi,Facility_level_2,1.0
reproductive_health,44.0,Mulanje,Facility_level_2,1.0
reproductive_health,44.0,Mzimba North,Facility_level_1a,1.6666666666666667
reproductive_health,44.0,Mzimba North,Facility_level_3,1.0
reproductive_health,44.0,Mzimba South,Facility_level_1a,1.0
reproductive_health,44.0,Neno,Facility_level_1a,1.0
reproductive_health,44.0,Neno,Facility_level_2,1.0
reproductive_health,44.0,Nkhata bay,Facility_level_1a,1.0
reproductive_health,44.0,Nkhata bay,Facility_level_1b,1.0
reproductive_health,44.0,Nkhata bay,Facility_level_2,2.756254369610806
reproductive_health,44.0,Ntchisi,Facility_level_1a,1.0
reproductive_health,44.0,Phalombe,Facility_level_1a,1.0
reproductive_health,44.0,Phalombe,Facility_level_2,1.0
reproductive_health,44.0,Rumphi,Facility_level_1a,1.0
reproductive_health,44.0,Thyolo,Facility_level_1a,1.0
reproductive_health,44.0,Zomba,Facility_level_3,1.0
reproductive_health,45.0,Balaka,Facility_level_1a,1.0
reproductive_health,45.0,Balaka,Facility_level_1b,1.0
reproductive_health,45.0,Balaka,Facility_level_2,1.5838323353293413
reproductive_health,45.0,Blantyre,Facility_level_1a,1.0
reproductive_health,45.0,Blantyre,Facility_level_1b,1.0
reproductive_health,45.0,Blantyre,Facility_level_2,1.0170648464163823
reproductive_health,45.0,Blantyre,Facility_level_3,1.0
reproductive_health,45.0,Chikwawa,Facility_level_1a,1.0
reproductive_health,45.0,Chikwawa,Facility_level_1b,1.0
reproductive_health,45.0,Chikwawa,Facility_level_2,1.9278350515463918
reproductive_health,45.0,Chiradzulu,Facility_level_1a,1.0
reproductive_health,45.0,Chiradzulu,Facility_level_1b,1.0
reproductive_health,45.0,Chiradzulu,Facility_level_2,1.2131358660656792
reproductive_health,45.0,Chitipa,Facility_level_1a,1.0
reproductive_health,45.0,Chitipa,Facility_level_2,1.170671595810228
reproductive_health,45.0,Dedza,Facility_level_1a,1.0
reproductive_health,45.0,Dedza,Facility_level_1b,1.0
reproductive_health,45.0,Dowa,Facility_level_1a,1.0
reproductive_health,45.0,Dowa,Facility_level_1b,1.0
reproductive_health,45.0,Dowa,Facility_level_2,1.0
reproductive_health,45.0,Karonga,Facility_level_1a,1.0
reproductive_health,45.0,Karonga,Facility_level_1b,1.0
reproductive_health,45.0,Karonga,Facility_level_2,2.756254369610806
reproductive_health,45.0,Kasungu,Facility_level_1a,1.0
reproductive_health,45.0,Kasungu,Facility_level_1b,1.0
reproductive_health,45.0,Kasungu,Facility_level_2,2.756254369610806
reproductive_health,45.0,Lilongwe,Facility_level_1a,1.0
reproductive_health,45.0,Lilongwe,Facility_level_1b,2.756254369610806
reproductive_health,45.0,Lilongwe,Facility_level_2,2.756254369610806
reproductive_health,45.0,Lilongwe,Facility_level_3,2.5953757225433525
reproductive_health,45.0,Machinga,Facility_level_1a,1.0
reproductive_health,45.0,Machinga,Facility_level_1b,1.031496062992126
reproductive_health,45.0,Machinga,Facility_level_2,2.421875
reproductive_health,45.0,Mangochi,Facility_level_1a,1.0
reproductive_health,45.0,Mangochi,Facility_level_1b,2.756254369610806
reproductive_health,45.0,Mangochi,Facility_level_2,1.0
reproductive_health,45.0,Mchinji,Facility_level_1a,1.0
reproductive_health,45.0,Mchinji,Facility_level_1b,1.0
reproductive_health,45.0,Mchinji,Facility_level_2,1.0
reproductive_health,45.0,Mulanje,Facility_level_1a,1.0985915492957747
reproductive_health,45.0,Mulanje,Facility_level_1b,1.0
reproductive_health,45.0,Mulanje,Facility_level_2,1.0
reproductive_health,45.0,Mwanza,Facility_level_1a,2.756254369610806
reproductive_health,45.0,Mwanza,Facility_level_2,1.2611832611832612
reproductive_health,45.0,Mzimba North,Facility_level_1a,1.0
reproductive_health,45.0,Mzimba North,Facility_level_1b,1.0
reproductive_health,45.0,Mzimba North,Facility_level_2,1.0
reproductive_health,45.0,Mzimba North,Facility_level_3,2.756254369610806
reproductive_health,45.0,Mzimba South,Facility_level_1a,2.1791964285714287
reproductive_health,45.0,Mzimba South,Facility_level_1b,1.0
reproductive_health,45.0,Mzimba South,Facility_level_2,1.0
reproductive_health,45.0,Neno,Facility_level_1a,1.0
reproductive_health,45.0,Neno,Facility_level_1b,1.0
reproductive_health,45.0,Neno,Facility_level_2,1.125
reproductive_health,45.0,Nkhata bay,Facility_level_1a,1.0
reproductive_health,45.0,Nkhata bay,Facility_level_1b,1.0
reproductive_health,45.0,Nkhata bay,Facility_level_2,1.0
reproductive_health,45.0,Nkhota Kota,Facility_level_1a,1.0
reproductive_health,45.0,Nkhota Kota,Facility_level_1b,1.0
reproductive_health,45.0,Nkhota Kota,Facility_level_2,1.0
reproductive_health,45.0,Nsanje,Facility_level_1a,1.0
reproductive_health,45.0,Nsanje,Facility_level_1b,1.0
reproductive_health,45.0,Nsanje,Facility_level_2,2.756254369610806
reproductive_health,45.0,Ntcheu,Facility_level_1a,1.0
reproductive_health,45.0,Ntcheu,Facility_level_1b,1.0
reproductive_health,45.0,Ntcheu,Facility_level_2,2.756254369610806
reproductive_health,45.0,Ntchisi,Facility_level_1a,1.0
reproductive_health,45.0,Ntchisi,Facility_level_1b,1.0
reproductive_health,45.0,Ntchisi,Facility_level_2,2.5606694560669454
reproductive_health,45.0,Phalombe,Facility_level_1a,1.179245283018868
reproductive_health,45.0,Phalombe,Facility_level_1b,1.0
reproductive_health,45.0,Phalombe,Facility_level_2,1.4576271186440677
reproductive_health,45.0,Rumphi,Facility_level_1a,1.0
reproductive_health,45.0,Rumphi,Facility_level_1b,1.462962962962963
reproductive_health,45.0,Rumphi,Facility_level_2,1.1833238149628784
reproductive_health,45.0,Salima,Facility_level_1a,1.0
reproductive_health,45.0,Salima,Facility_level_1b,1.0
reproductive_health,45.0,Salima,Facility_level_2,2.756254369610806
reproductive_health,45.0,Thyolo,Facility_level_1a,1.0
reproductive_health,45.0,Thyolo,Facility_level_1b,1.0
reproductive_health,45.0,Thyolo,Facility_level_2,1.0
reproductive_health,45.0,Zomba,Facility_level_1a,1.0
reproductive_health,45.0,Zomba,Facility_level_1b,1.0
reproductive_health,45.0,Zomba,Facility_level_2,1.0214354066985647
reproductive_health,45.0,Zomba,Facility_level_3,2.756254369610806
reproductive_health,45.0,Zomba,Facility_level_4,2.756254369610806
reproductive_health,52.0,Balaka,Facility_level_1a,1.0
reproductive_health,52.0,Balaka,Facility_level_1b,1.0
reproductive_health,52.0,Balaka,Facility_level_2,1.5838323353293413
reproductive_health,52.0,Blantyre,Facility_level_1a,1.0
reproductive_health,52.0,Blantyre,Facility_level_1b,1.0
reproductive_health,52.0,Blantyre,Facility_level_2,1.0170648464163823
reproductive_health,52.0,Blantyre,Facility_level_3,1.0
reproductive_health,52.0,Chikwawa,Facility_level_1a,1.0
reproductive_health,52.0,Chikwawa,Facility_level_1b,1.0
reproductive_health,52.0,Chikwawa,Facility_level_2,1.9278350515463918
reproductive_health,52.0,Chiradzulu,Facility_level_1a,1.0
reproductive_health,52.0,Chiradzulu,Facility_level_1b,1.0
reproductive_health,52.0,Chiradzulu,Facility_level_2,1.2131358660656792
reproductive_health,52.0,Chitipa,Facility_level_1a,1.0
reproductive_health,52.0,Chitipa,Facility_level_2,1.170671595810228
reproductive_health,52.0,Dedza,Facility_level_1a,1.0
reproductive_health,52.0,Dedza,Facility_level_1b,1.0
reproductive_health,52.0,Dowa,Facility_level_1a,1.0
reproductive_health,52.0,Dowa,Facility_level_1b,1.0
reproductive_health,52.0,Dowa,Facility_level_2,1.0
reproductive_health,52.0,Karonga,Facility_level_1a,1.0
reproductive_health,52.0,Karonga,Facility_level_1b,1.0
reproductive_health,52.0,Karonga,Facility_level_2,2.756254369610806
reproductive_health,52.0,Kasungu,Facility_level_1a,1.0
reproductive_health,52.0,Kasungu,Facility_level_1b,1.0
reproductive_health,52.0,Kasungu,Facility_level_2,2.756254369610806
reproductive_health,52.0,Lilongwe,Facility_level_1a,1.0
reproductive_health,52.0,Lilongwe,Facility_level_1b,2.756254369610806
reproductive_health,52.0,Lilongwe,Facility_level_2,2.756254369610806
reproductive_health,52.0,Lilongwe,Facility_level_3,2.5953757225433525
reproductive_health,52.0,Machinga,Facility_level_1a,1.0
reproductive_health,52.0,Machinga,Facility_level_1b,1.031496062992126
reproductive_health,52.0,Machinga,Facility_level_2,2.421875
reproductive_health,52.0,Mangochi,Facility_level_1a,1.0
reproductive_health,52.0,Mangochi,Facility_level_1b,2.756254369610806
reproductive_health,52.0,Mangochi,Facility_level_2,1.0
reproductive_health,52.0,Mchinji,Facility_level_1a,1.0
reproductive_health,52.0,Mchinji,Facility_level_1b,1.0
reproductive_health,52.0,Mchinji,Facility_level_2,1.0
reproductive_health,52.0,Mulanje,Facility_level_1a,1.0985915492957747
reproductive_health,52.0,Mulanje,Facility_level_1b,1.0
reproductive_health,52.0,Mulanje,Facility_level_2,1.0
reproductive_health,52.0,Mwanza,Facility_level_1a,2.756254369610806
reproductive_health,52.0,Mwanza,Facility_level_2,1.2611832611832612
reproductive_health,52.0,Mzimba North,Facility_level_1a,1.0
reproductive_health,52.0,Mzimba North,Facility_level_1b,1.0
reproductive_health,52.0,Mzimba North,Facility_level_2,1.0
reproductive_health,52.0,Mzimba North,Facility_level_3,2.756254369610806
reproductive_health,52.0,Mzimba South,Facility_level_1a,2.1791964285714287
reproductive_health,52.0,Mzimba South,Facility_level_1b,1.0
reproductive_health,52.0,Mzimba South,Facility_level_2,1.0
reproductive_health,52.0,Neno,Facility_level_1a,1.0
reproductive_health,52.0,Neno,Facility_level_1b,1.0
reproductive_health,52.0,Neno,Facility_level_2,1.125
reproductive_health,52.0,Nkhata bay,Facility_level_1a,1.0
reproductive_health,52.0,Nkhata bay,Facility_level_1b,1.0
reproductive_health,52.0,Nkhata bay,Facility_level_2,1.0
reproductive_health,52.0,Nkhota Kota,Facility_level_1a,1.0
reproductive_health,52.0,Nkhota Kota,Facility_level_1b,1.0
reproductive_health,52.0,Nkhota Kota,Facility_level_2,1.0
reproductive_health,52.0,Nsanje,Facility_level_1a,1.0
reproductive_health,52.0,Nsanje,Facility_level_1b,1.0
reproductive_health,52.0,Nsanje,Facility_level_2,2.756254369610806
reproductive_health,52.0,Ntcheu,Facility_level_1a,1.0
reproductive_health,52.0,Ntcheu,Facility_level_1b,1.0
reproductive_health,52.0,Ntcheu,Facility_level_2,2.756254369610806
reproductive_health,52.0,Ntchisi,Facility_level_1a,1.0
reproductive_health,52.0,Ntchisi,Facility_level_1b,1.0
reproductive_health,52.0,Ntchisi,Facility_level_2,2.5606694560669454
reproductive_health,52.0,Phalombe,Facility_level_1a,1.179245283018868
reproductive_health,52.0,Phalombe,Facility_level_1b,1.0
reproductive_health,52.0,Phalombe,Facility_level_2,1.4576271186440677
reproductive_health,52.0,Rumphi,Facility_level_1a,1.0
reproductive_health,52.0,Rumphi,Facility_level_1b,1.462962962962963
reproductive_health,52.0,Rumphi,Facility_level_2,1.1833238149628784
reproductive_health,52.0,Salima,Facility_level_1a,1.0
reproductive_health,52.0,Salima,Facility_level_1b,1.0
reproductive_health,52.0,Salima,Facility_level_2,2.756254369610806
reproductive_health,52.0,Thyolo,Facility_level_1a,1.0
reproductive_health,52.0,Thyolo,Facility_level_1b,1.0
reproductive_health,52.0,Thyolo,Facility_level_2,1.0
reproductive_health,52.0,Zomba,Facility_level_1a,1.0
reproductive_health,52.0,Zomba,Facility_level_1b,1.0
reproductive_health,52.0,Zomba,Facility_level_2,1.0214354066985647
reproductive_health,52.0,Zomba,Facility_level_3,2.756254369610806
reproductive_health,52.0,Zomba,Facility_level_4,2.756254369610806
reproductive_health,56.0,Balaka,Facility_level_1a,1.0
reproductive_health,56.0,Balaka,Facility_level_1b,1.0
reproductive_health,56.0,Balaka,Facility_level_2,1.2321428571428572
reproductive_health,56.0,Blantyre,Facility_level_1a,1.0
reproductive_health,56.0,Blantyre,Facility_level_1b,1.0
reproductive_health,56.0,Blantyre,Facility_level_2,1.0
reproductive_health,56.0,Blantyre,Facility_level_3,1.0
reproductive_health,56.0,Chikwawa,Facility_level_1a,1.0
reproductive_health,56.0,Chikwawa,Facility_level_1b,1.0
reproductive_health,56.0,Chikwawa,Facility_level_2,1.5835694050991502
reproductive_health,56.0,Chiradzulu,Facility_level_1a,1.0
reproductive_health,56.0,Chiradzulu,Facility_level_1b,2.5
reproductive_health,56.0,Chiradzulu,Facility_level_2,1.0
reproductive_health,56.0,Chitipa,Facility_level_1a,1.0
reproductive_health,56.0,Chitipa,Facility_level_1b,1.0
reproductive_health,56.0,Chitipa,Facility_level_2,1.0682095006090133
reproductive_health,56.0,Dedza,Facility_level_1a,1.0
reproductive_health,56.0,Dedza,Facility_level_1b,1.0
reproductive_health,56.0,Dedza,Facility_level_2,1.0
reproductive_health,56.0,Dowa,Facility_level_1a,1.0
reproductive_health,56.0,Dowa,Facility_level_1b,1.0
reproductive_health,56.0,Dowa,Facility_level_2,1.2862796833773087
reproductive_health,56.0,Karonga,Facility_level_1a,1.0
reproductive_health,56.0,Karonga,Facility_level_1b,1.2553763440860215
reproductive_health,56.0,Karonga,Facility_level_2,1.0
reproductive_health,56.0,Kasungu,Facility_level_1a,1.0
reproductive_health,56.0,Kasungu,Facility_level_1b,1.0
reproductive_health,56.0,Kasungu,Facility_level_2,2.2200841852074564
reproductive_health,56.0,Lilongwe,Facility_level_1a,1.0
reproductive_health,56.0,Lilongwe,Facility_level_1b,1.0
reproductive_health,56.0,Lilongwe,Facility_level_2,1.7648554913294798
reproductive_health,56.0,Lilongwe,Facility_level_3,1.0
reproductive_health,56.0,Machinga,Facility_level_1a,1.0
reproductive_health,56.0,Machinga,Facility_level_1b,1.0
reproductive_health,56.0,Machinga,Facility_level_2,1.0
reproductive_health,56.0,Mangochi,Facility_level_1a,1.0
reproductive_health,56.0,Mangochi,Facility_level_1b,1.0
reproductive_health,56.0,Mangochi,Facility_level_2,1.0
reproductive_health,56.0,Mchinji,Facility_level_1a,1.0
reproductive_health,56.0,Mchinji,Facility_level_1b,1.0
reproductive_health,56.0,Mchinji,Facility_level_2,1.282390510948905
reproductive_health,56.0,Mulanje,Facility_level_1a,1.0
reproductive_health,56.0,Mulanje,Facility_level_1b,1.0
reproductive_health,56.0,Mulanje,Facility_level_2,1.0
reproductive_health,56.0,Mwanza,Facility_level_1a,1.0
reproductive_health,56.0,Mwanza,Facility_level_2,1.1624964858026428
reproductive_health,56.0,Mzimba North,Facility_level_1a,1.0
reproductive_health,56.0,Mzimba North,Facility_level_1b,1.0
reproductive_health,56.0,Mzimba North,Facility_level_2,1.3513513513513513
reproductive_health,56.0,Mzimba North,Facility_level_3,1.0
reproductive_health,56.0,Mzimba South,Facility_level_1a,1.0
reproductive_health,56.0,Mzimba South,Facility_level_1b,1.0
reproductive_health,56.0,Mzimba South,Facility_level_2,1.0
reproductive_health,56.0,Neno,Facility_level_1a,1.0
reproductive_health,56.0,Neno,Facility_level_1b,1.0
reproductive_health,56.0,Neno,Facility_level_2,1.0
reproductive_health,56.0,Nkhata bay,Facility_level_1a,1.0
reproductive_health,56.0,Nkhata bay,Facility_level_1b,1.0
reproductive_health,56.0,Nkhata bay,Facility_level_2,1.0
reproductive_health,56.0,Nkhota Kota,Facility_level_1a,1.0
reproductive_health,56.0,Nkhota Kota,Facility_level_1b,1.0
reproductive_health,56.0,Nkhota Kota,Facility_level_2,1.0
reproductive_health,56.0,Nsanje,Facility_level_1a,1.0
reproductive_health,56.0,Nsanje,Facility_level_1b,1.0
reproductive_health,56.0,Nsanje,Facility_level_2,1.8544061302681993
reproductive_health,56.0,Ntcheu,Facility_level_1a,1.0
reproductive_health,56.0,Ntcheu,Facility_level_1b,1.0
reproductive_health,56.0,Ntcheu,Facility_level_2,1.0
reproductive_health,56.0,Ntchisi,Facility_level_1a,1.0
reproductive_health,56.0,Ntchisi,Facility_level_1b,1.0
reproductive_health,56.0,Ntchisi,Facility_level_2,1.1061185468451242
reproductive_health,56.0,Phalombe,Facility_level_1a,1.0
reproductive_health,56.0,Phalombe,Facility_level_1b,1.0
reproductive_health,56.0,Phalombe,Facility_level_2,2.756254369610806
reproductive_health,56.0,Rumphi,Facility_level_1a,1.0
reproductive_health,56.0,Rumphi,Facility_level_1b,1.0
reproductive_health,56.0,Rumphi,Facility_level_2,1.0
reproductive_health,56.0,Salima,Facility_level_1a,1.0
reproductive_health,56.0,Salima,Facility_level_1b,1.0
reproductive_health,56.0,Salima,Facility_level_2,1.1015364061456245
reproductive_health,56.0,Thyolo,Facility_level_1a,1.0
reproductive_health,56.0,Thyolo,Facility_level_1b,1.0
reproductive_health,56.0,Thyolo,Facility_level_2,1.0
reproductive_health,56.0,Zomba,Facility_level_1a,1.0
reproductive_health,56.0,Zomba,Facility_level_1b,1.0
reproductive_health,56.0,Zomba,Facility_level_2,1.0
reproductive_health,56.0,Zomba,Facility_level_3,1.0
reproductive_health,60.0,Balaka,Facility_level_2,1.5384615384615385
reproductive_health,60.0,Blantyre,Facility_level_2,2.756254369610806
reproductive_health,60.0,Blantyre,Facility_level_3,1.0
reproductive_health,60.0,Chikwawa,Facility_level_2,1.0
reproductive_health,60.0,Chiradzulu,Facility_level_2,1.0
reproductive_health,60.0,Chitipa,Facility_level_2,1.1764705882352942
reproductive_health,60.0,Dowa,Facility_level_1b,1.75
reproductive_health,60.0,Dowa,Facility_level_2,2.756254369610806
reproductive_health,60.0,Karonga,Facility_level_2,1.4137931034482758
reproductive_health,60.0,Kasungu,Facility_level_2,2.756254369610806
reproductive_health,60.0,Lilongwe,Facility_level_1b,2.756254369610806
reproductive_health,60.0,Lilongwe,Facility_level_2,1.0309278350515463
