,RealFacility_ID,year,month,service,disruption,mean_all_service
150886,Bondo Health Centre,2063,5,all,0.0,0.0
150887,Bula Health Centre,2063,5,all,0.0,0.0
150888,Bulala Health Centre,2063,5,all,0.0,0.0
150889,Bvumbwe Health Centre,2063,5,all,0.017504786643455738,0.017504786643455738
150890,Bwanje Health Centre,2063,5,all,0.0,0.0
150891,Chadza Health Centre,2063,5,all,0.0,0.0
150892,Chakhaza Health Centre,2063,5,all,0.0,0.0
150893,Chamama Health Centre,2063,5,all,0.0,0.0
150894,Chambe Health Centre,2063,5,all,0.0,0.0
150895,Chang'ambika Health Centre,2063,5,all,0.006594302031977265,0.006594302031977265
150896,Chapananga Health Centre,2063,5,all,0.0028610599605250163,0.0028610599605250163
150897,Chifunga Health Centre,2063,5,all,0.0,0.0
150898,Chikande Health Centre,2063,5,all,0.0,0.0
150899,Chikole Dispensary,2063,5,all,0.0,0.0
150900,Chikuse Health Centre,2063,5,all,0.0,0.0
150901,Chikwawa District Hospital,2063,5,all,0.0,0.0
150902,Chikweo Health Centre,2063,5,all,0.0,0.0
150903,Chikwina Health Centre,2063,5,all,0.0,0.0
150904,Chileka Health Centre,2063,5,all,0.0,0.0
150905,Chileka Sda Health Centre,2063,5,all,0.0,0.0
150906,Chilonga Health Centre,2063,5,all,0.0,0.0
150907,Chilumba Rural Hospital,2063,5,all,0.0,0.0
150908,Chimatiro Health Centre,2063,5,all,0.0,0.0
150909,Chimbalanga Health Centre,2063,5,all,0.0006122646791926526,0.0006122646791926526
150910,Chimoto Health Centre,2063,5,all,0.004444014940855303,0.004444014940855303
150911,Chingale Health Centre,2063,5,all,0.0,0.0
150912,Chingazi Health Centre,2063,5,all,0.0,0.0
150913,Chintheche Rural Hospital,2063,5,all,0.0,0.0
150914,Chinyama Health Centre,2063,5,all,0.0,0.0
150915,Chioshya Health Centre,2063,5,all,0.0,0.0
150916,Chipho Health Centre,2063,5,all,0.0,0.0
150917,Chipoka Health Centre,2063,5,all,0.0,0.0
150918,Chiradzulu District Hospital,2063,5,all,0.012513263279671352,0.012513263279671352
150919,Chiringa Health Centre,2063,5,all,0.0,0.0
150920,Chiringa Maternity,2063,5,all,0.0,0.0
150921,Chisala Health Centre,2063,5,all,0.0,0.0
150922,Chisepo Health Centre,2063,5,all,0.0,0.0
150923,Chisi Health Centre,2063,5,all,0.0,0.0
150924,Chisimuka Health Centre,2063,5,all,0.0,0.0
150925,Chisitu Health Centre,2063,5,all,0.0,0.0
150926,Chitala Health Centre,2063,5,all,0.0,0.0
150927,Chitekesa Health Centre,2063,5,all,0.0,0.0
150928,Chitera Health Centre,2063,5,all,0.011363970962994439,0.011363970962994439
150929,Chitheka Health Centre,2063,5,all,0.0,0.0
150930,Chitimba Health Centre,2063,5,all,0.018062363745858304,0.018062363745858304
150931,Chitipa District Hospital,2063,5,all,0.0,0.0
150932,Chitowo Health Centre,2063,5,all,0.007773327145125927,0.007773327145125927
150933,Chiwamba Health Centre,2063,5,all,0.0,0.0
150934,Chiwe Health Centre,2063,5,all,0.0,0.0
150935,Choma Health Centre,2063,5,all,0.0,0.0
150936,City Clinic Zomba,2063,5,all,0.0,0.0
150937,Dedza District Hospital,2063,5,all,0.012537146226613238,0.012537146226613238
150938,Diamphwe Health Centre,2063,5,all,0.008009851466498987,0.008009851466498987
150939,Dickson Health Centre,2063,5,all,0.002192560276002239,0.002192560276002239
150940,Domasi Rural Hospital,2063,5,all,0.0,0.0
150941,Dr David Livingstone Memorial Clinic,2063,5,all,0.0,0.0
150942,Dwambazi Rural Hospital,2063,5,all,0.0,0.0
150943,Dzenje Health Centre,2063,5,all,0.0,0.0
150944,Dzenza Health Centre,2063,5,all,0.0,0.0
150945,Dziwe Health Centre,2063,5,all,0.007662609481026166,0.007662609481026166
150946,Emsizini Health Centre,2063,5,all,0.0,0.0
150947,Endindeni Health Centre,2063,5,all,0.0,0.0
150948,Engucwini Health Centre,2063,5,all,0.0,0.0
150949,Euthini Rural Hospital,2063,5,all,0.0,0.0
150950,Fulirwa Health Centre,2063,5,all,0.0,0.0
150951,Gaga Health Centre,2063,5,all,0.006475878172284708,0.006475878172284708
150952,Ganya Health Centre,2063,5,all,0.0,0.0
150953,Hora Health Centre,2063,5,all,0.0,0.0
150954,Ifumbo Health Centre,2063,5,all,0.0,0.0
150955,Jalasi Health Centre,2063,5,all,0.0,0.0
150956,Jalawe Health Centre,2063,5,all,0.02619822528968632,0.02619822528968632
150957,Jenda Health Centre,2063,5,all,0.0,0.0
150958,Kabudula Rural Hospital,2063,5,all,0.0,0.0
150959,Kabuwa Health Centre,2063,5,all,0.0,0.0
150960,Kabwafu Health Centre,2063,5,all,0.0,0.0
150961,Kachere Health Centre,2063,5,all,0.0,0.0
150962,Kafele Health Centre,2063,5,all,0.0,0.0
150963,Kaigwazanga Health Centre,2063,5,all,0.0,0.0
150964,Kakoma Health Centre,2063,5,all,0.0,0.0
150965,Kalemba Health Centre,2063,5,all,0.0,0.0
150966,Kalembo Health Centre,2063,5,all,0.0,0.0
150967,Kalimanjira Health Centre,2063,5,all,0.0,0.0
150968,Kalinde Health Centre,2063,5,all,0.0,0.0
150969,Kalulu Health Centre,2063,5,all,0.0,0.0
150970,Kaluluma Rural Hospital,2063,5,all,0.0,0.0
150971,Kambenje Health Centre,2063,5,all,0.0,0.0
150972,Kamboni Health Centre,2063,5,all,0.0,0.0
150973,Kameme Health Centre,2063,5,all,0.0,0.0
150974,Kamsonga Health Centre,2063,5,all,0.0,0.0
150975,Kamteteka Health Centre,2063,5,all,0.0,0.0
150976,Kamwe Health Centre,2063,5,all,0.0,0.0
150977,Kande Health Centre,2063,5,all,0.0,0.0
150978,Kandeu Health Centre,2063,5,all,0.0,0.0
150979,Kangolwa Health Centre,2063,5,all,0.0,0.0
150980,Kanyama Health Centre,2063,5,all,0.0,0.0
150981,Kanyezi Health Centre,2063,5,all,0.0,0.0
150982,Kapanga Health Centre,2063,5,all,0.0,0.0
150983,Kapelula Health Centre,2063,5,all,0.0,0.0
150984,Kapenda Health Centre,2063,5,all,0.0,0.0
150985,Kapeni Health Centre,2063,5,all,0.0,0.0
150986,Kaphuka Health Centre,2063,5,all,0.008924393634316977,0.008924393634316977
150987,Kapire Health Centre,2063,5,all,0.0,0.0
150988,Kaporo Rural Hospital,2063,5,all,0.0,0.0
150989,Karonga District Hospital,2063,5,all,0.0,0.0
150990,Kaseye Mission Hospital,2063,5,all,0.0,0.0
150991,Kasina Health Centre,2063,5,all,0.0,0.0
150992,Kasinje Health Centre,2063,5,all,0.0,0.0
150993,Kasoba Health Centre,2063,5,all,0.0,0.0
150994,Kasungu District Hospital,2063,5,all,0.0,0.0
150995,Katchale Health Centre,2063,5,all,0.0,0.0
150996,Katimbila Health Centre,2063,5,all,0.0,0.0
150997,Katowo Rural Hospital,2063,5,all,0.0,0.0
150998,Katsekera Health Centre,2063,5,all,0.00787164086562804,0.00787164086562804
150999,Katuli Health Centre,2063,5,all,0.006850755968505697,0.006850755968505697
151000,Kaundu Health Centre,2063,5,all,0.0,0.0
151001,Kavuzi Health Centre,2063,5,all,0.0,0.0
151002,Kawamba Health Centre,2063,5,all,0.0,0.0
151003,Kaweche Health Centre,2063,5,all,0.0,0.0
151004,Kawinga Dispensary,2063,5,all,0.0,0.0
151005,Kayembe Health Centre,2063,5,all,0.0,0.0
151006,Khanda Health Centre,2063,5,all,0.0,0.0
151007,Khola Health Centre,2063,5,all,0.0,0.0
151008,Khondowe Health Centre,2063,5,all,0.0,0.0
151009,Khosolo Health Centre,2063,5,all,0.0,0.0
151010,Khuwi Health Centre,2063,5,all,0.0,0.0
151011,Khuyukuyu Health Centre,2063,5,all,0.0,0.0
151012,Kochilira Rural Hospital,2063,5,all,0.0,0.0
151013,Kukalanga Dispensary,2063,5,all,0.0,0.0
151014,Kunenekude Health Centre,2063,5,all,0.0200866652153287,0.0200866652153287
151015,Kwitanda Health Centre,2063,5,all,0.0,0.0
151016,Lambulira Health Centre,2063,5,all,0.0,0.0
151017,Lemwe Health Centre,2063,5,all,0.0,0.0
151018,Lilongwe City Assembly Chinsapo,2063,5,all,0.0,0.0
151019,Limbe Health Centre,2063,5,all,0.0,0.0
151020,Lirangwe Health Centre,2063,5,all,0.005694832922575437,0.005694832922575437
151021,Liuzi Health Centre,2063,5,all,0.0,0.0
151022,Livwezi Health Centre,2063,5,all,0.0,0.0
151023,Liwonde Medical Clinic,2063,5,all,0.0,0.0
151024,Lizulu Health Centre,2063,5,all,0.0028311335178167903,0.0028311335178167903
151025,Lobi Health Centre,2063,5,all,0.003937771456665727,0.003937771456665727
151026,Lulwe Health Centre,2063,5,all,0.0,0.0
151027,Lundu Health Centre,2063,5,all,0.009005105057760586,0.009005105057760586
151028,Lungwena Health Centre,2063,5,all,0.0,0.0
151029,Lupembe Health Centre,2063,5,all,0.0,0.0
151030,Lura Health Centre,2063,5,all,0.029168235842991302,0.029168235842991302
151031,Luwalika Health Centre,2063,5,all,0.005400961693555245,0.005400961693555245
151032,Luwani Health Centre,2063,5,all,0.0,0.0
151033,Luwawa Health Centre,2063,5,all,0.0,0.0
151034,Luwerezi Health Centre,2063,5,all,0.0,0.0
151035,Luzi Health Centre,2063,5,all,0.0,0.0
151036,Lwazi Health Centre,2063,5,all,0.0,0.0
151037,M'mambo Heaith Centre,2063,5,all,0.0,0.0
151038,Mabili Health Centre,2063,5,all,0.0,0.0
151039,Machinga District Hospital,2063,5,all,0.0,0.0
151040,Machinjiri Health Centre,2063,5,all,0.0,0.0
151041,Madziabango Health Centre,2063,5,all,0.0044547158209462725,0.0044547158209462725
151042,Maganga Health Centre,2063,5,all,0.0,0.0
151043,Magareta Health Centre,2063,5,all,0.0,0.0
151044,Makanjira Health Centre,2063,5,all,0.002010947067037568,0.002010947067037568
151045,Makapwa Health Centre,2063,5,all,0.0,0.0
151046,Makhanga Health Centre,2063,5,all,0.0,0.0
151047,Makiyoni Health Centre,2063,5,all,0.0,0.0
151048,Makwapala Health Centre,2063,5,all,0.0,0.0
151049,Malambo Health Centre,2063,5,all,0.0,0.0
151050,Malembo Health Centre,2063,5,all,0.0,0.0
151051,Malombe Dispensary,2063,5,all,0.0,0.0
151052,Malomo Health Centre,2063,5,all,0.0,0.0
151053,Malukula Health Centre,2063,5,all,0.0,0.0
151054,Maluwa Health Centre,2063,5,all,0.0,0.0
151055,Mangamba Health Centre,2063,5,all,0.0,0.0
151056,Mangochi District Hospital,2063,5,all,0.0,0.0
151057,Mangunda Health Centre,2063,5,all,0.0,0.0
151058,Manjawira Health Centre,2063,5,all,0.0,0.0
151059,Manolo Health Center,2063,5,all,0.0,0.0
151060,Maonde Health Centre,2063,5,all,0.0,0.0
151061,Masenjere Health Centre,2063,5,all,0.0,0.0
151062,Matanda Health Centre,2063,5,all,0.0,0.0
151063,Matapila Health Centre,2063,5,all,0.0,0.0
151064,Matiki Health Centre,2063,5,all,0.0,0.0
151065,Matiya Health Centre,2063,5,all,0.0,0.0
151066,Matuli Health Centre,2063,5,all,0.0,0.0
151067,Matumba Health Centre,2063,5,all,0.0,0.0
151068,Maula Health Centre,2063,5,all,0.0,0.0
151069,Mauwa Health Centre,2063,5,all,0.0,0.0
151070,Mayaka Health Centre,2063,5,all,0.0,0.0
151071,Mayani Health Centre,2063,5,all,0.01045901190064551,0.01045901190064551
151072,Mbabvi Health Centre,2063,5,all,0.0,0.0
151073,Mbalachanda Health Centre,2063,5,all,0.0,0.0
151074,Mbang'ombe 1 Health Centre,2063,5,all,0.0,0.0
151075,Mbang'ombe 2 Health Centre,2063,5,all,0.0,0.0
151076,Mbayani Health Center,2063,5,all,0.0,0.0
151077,Mbenje Health Centre,2063,5,all,0.008511086499964198,0.008511086499964198
151078,Mbera Health Centre,2063,5,all,0.0,0.0
151079,Mbingwa Health Centre,2063,5,all,0.0,0.0
151080,Mbiza Health Centre,2063,5,all,0.0,0.0
151081,Mchima Clinic,2063,5,all,0.0,0.0
151082,Mchinji District Hospital,2063,5,all,0.0,0.0
151083,Mchoka Health Centre,2063,5,all,0.0,0.0
151084,Mdunga Heallth Centre,2063,5,all,0.0,0.0
151085,Mfera Health Centre,2063,5,all,0.0,0.0
151086,Mhalaunda Health Centre,2063,5,all,0.0,0.0
151087,Mhuju Rural Hospital,2063,5,all,0.027435884704804635,0.027435884704804635
151088,Mikolongwe Health Centre,2063,5,all,0.012382283105166087,0.012382283105166087
151089,Mikundi Health Centre,2063,5,all,0.0,0.0
151090,Milepa Health Centre,2063,5,all,0.009169237868255981,0.009169237868255981
151091,Milonde Health Centre,2063,5,all,0.0,0.0
151092,Mimosa Dispensary,2063,5,all,0.0,0.0
151093,Misomali Health Centre (CHAM),2063,5,all,0.0,0.0
151094,Misuku Health Centre,2063,5,all,0.00906496059080673,0.00906496059080673
151095,Mkanda Health Centre,2063,5,all,0.0,0.0
151096,Mkoma Health Centre,2063,5,all,0.0,0.0
151097,Mkumba Health Centre,2063,5,all,0.0,0.0
151098,Mlanda Health Centre,2063,5,all,0.0,0.0
151099,Mlangeni Health Centre,2063,5,all,0.0015454107018653101,0.0015454107018653101
151100,Mlowe Health Centre,2063,5,all,0.0,0.0
151101,Mnyanja Health Centre,2063,5,all,0.0,0.0
151102,Monkey-Bay Community Hospital,2063,5,all,0.0,0.0
151103,Mpala Health Centre,2063,5,all,0.0,0.0
151104,Mpamba Health Centre,2063,5,all,0.0,0.0
151105,Mpasa Health Centre,2063,5,all,0.0,0.0
151106,Mpata Health Centre,2063,5,all,0.0,0.0
151107,Mpemba Health Centre,2063,5,all,0.010133747521739438,0.010133747521739438
151108,Mpherembe Health Centre,2063,5,all,0.0,0.0
151109,Mphompha Health Centre,2063,5,all,0.018561121268340232,0.018561121268340232
151110,Mpondasi Health Centre,2063,5,all,0.0,0.0
151111,Mponela Rural Hospital,2063,5,all,0.0,0.0
151112,Msenjere Health Centre,2063,5,all,0.0,0.0
151113,Msese Health Centre,2063,5,all,0.0,0.0
151114,Msumbe Health Centre,2063,5,all,0.0,0.0
151115,Mtakataka Health Centre,2063,5,all,0.0,0.0
151116,Mtende Health Centre,2063,5,all,0.0,0.0
151117,Mtendere Health Centre,2063,5,all,0.002364810940102705,0.002364810940102705
151118,Mtengowanthenga Hospital,2063,5,all,0.0,0.0
151119,Mtonda Health Centre,2063,5,all,0.0,0.0
151120,Mtwalo Health Centre,2063,5,all,0.0,0.0
151121,Mulanje District Hospital,2063,5,all,0.0,0.0
151122,Mulomba Health Centre,2063,5,all,0.0,0.0
151123,Muloza Health Centre,2063,5,all,0.0,0.0
151124,Mvera Mission Health Centre,2063,5,all,0.0,0.0
151125,Mwandama Health Centre,2063,5,all,0.0,0.0
151126,Mwanga Health Centre,2063,5,all,0.0,0.0
151127,Mwangala Health Centre,2063,5,all,0.0,0.0
151128,Mwansambo Health Centre,2063,5,all,0.0,0.0
151129,Mwanza District Hospital,2063,5,all,0.016312808432134212,0.016312808432134212
151130,Mwazisi Health Centre,2063,5,all,0.0,0.0
151131,Mzambazi Rural Hospital,2063,5,all,0.0,0.0
151132,Mzandu Health Centre,2063,5,all,0.0,0.0
151133,Mzenga Health Centre,2063,5,all,0.0,0.0
151134,Mzimba District Hospital,2063,5,all,0.0,0.0
151135,Mziza Health Centre,2063,5,all,0.0,0.0
151136,Naisi Health Centre,2063,5,all,0.0,0.0
151137,Nalunga Health Centre,2063,5,all,0.0,0.0
151138,Namadzi Health Centre,2063,5,all,0.0,0.0
151139,Namalaka Health Centre,2063,5,all,0.0,0.0
151140,Namandanje Health Centre,2063,5,all,0.0,0.0
151141,Namanja Health Centre,2063,5,all,0.0,0.0
151142,Namanolo Health Centre,2063,5,all,0.0,0.0
151143,Nambazo Health Centre,2063,5,all,0.0,0.0
151144,Nambuma Health Centre,2063,5,all,0.0,0.0
151145,Namphungo Health Centre,2063,5,all,0.0,0.0
151146,Namulenga Health Centre,2063,5,all,0.0,0.0
151147,Namwera Health Centre,2063,5,all,0.0,0.0
151148,Nankhwali Health Centre,2063,5,all,0.0,0.0
151149,Nathenje Health Centre,2063,5,all,0.0,0.0
151150,Nayuchi Health Centre,2063,5,all,0.0,0.0
151151,Ndakwela Health Centre,2063,5,all,0.0,0.0
151152,Ndamera Health Centre,2063,5,all,0.0,0.0
151153,Ndaula Health Centre,2063,5,all,0.0,0.0
151154,Neno District Hospital,2063,5,all,0.021733022819888745,0.021733022819888745
151155,Ng'onga Health Centre,2063,5,all,0.0,0.0
151156,Ngabu Rural Hospital,2063,5,all,0.0,0.0
151157,Ngala Health Centre,2063,5,all,0.0,0.0
151158,Ngana Health Centre,2063,5,all,0.0,0.0
151159,Ngapani Health Centre,2063,5,all,0.0,0.0
151160,Ngodzi Health Centre,2063,5,all,0.0,0.0
151161,Ngoni Health Centre,2063,5,all,0.0,0.0
151162,Ngwelero Health Centre,2063,5,all,0.0,0.0
151163,Nkasala Health Centre,2063,5,all,0.0,0.0
151164,Nkhata Bay District Hospital,2063,5,all,0.0007998649084501507,0.0007998649084501507
151165,Nkhotakota District Hospital,2063,5,all,0.0,0.0
151166,Nkhulambe Health Centre,2063,5,all,0.0,0.0
151167,Nkhunga Health Centre,2063,5,all,0.0,0.0
151168,Nkhwazi Health Centre,2063,5,all,0.0,0.0
151169,Nkomaula Health Centre,2063,5,all,0.0,0.0
151170,Nkula Health Centre,2063,5,all,0.0,0.0
151171,Nsanama Health Centre,2063,5,all,0.0,0.0
151172,Nsanje District Hospital,2063,5,all,0.0,0.0
151173,Nsiyaludzu Health Centre,2063,5,all,0.0,0.0
151174,Ntaja Health Centre,2063,5,all,0.0,0.0
151175,Ntcheu District Hospital,2063,5,all,0.003813576776345533,0.003813576776345533
151176,Ntchisi District Hospital,2063,5,all,0.0,0.0
151177,Nthalire Health Centre,2063,5,all,0.0,0.0
151178,Nthungwa Health Centre,2063,5,all,0.0,0.0
151179,Nyambi Health Centre,2063,5,all,0.0,0.0
151180,Nyamithuthu Health Centre,2063,5,all,0.0,0.0
151181,Nyungwe Health Centre,2063,5,all,0.0,0.0
151182,Nzama Health Centre,2063,5,all,0.0,0.0
151183,Pensulo Health Centre,2063,5,all,0.01044343565246796,0.01044343565246796
151184,Phalombe Health Centre,2063,5,all,0.0,0.0
151185,Phirilongwe Health Centre,2063,5,all,0.0,0.0
151186,Phokera Health Centre,2063,5,all,0.0,0.0
151187,Raiply Clinic,2063,5,all,0.0,0.0
151188,Rumphi District Hospital,2063,5,all,0.0,0.0
151189,Salima District Hospital,2063,5,all,0.0,0.0
151190,Sankhulani Health Centre,2063,5,all,0.0,0.0
151191,Sharpe Valley Health Centre,2063,5,all,0.0,0.0
151192,Somba Health Centre,2063,5,all,0.0,0.0
151193,Sorgin Health Centre,2063,5,all,0.0,0.0
151194,South Lunzu Health Centre,2063,5,all,0.011675816658129933,0.011675816658129933
151195,Tembwe Health Centre,2063,5,all,0.0,0.0
151196,Thekerani Rural Hospital,2063,5,all,0.006070183586798274,0.006070183586798274
151197,Thembe Health Centre,2063,5,all,0.0,0.0
151198,Thomas Health Centre,2063,5,all,0.0,0.0
151199,Thonje Health Centre,2063,5,all,0.0,0.0
151200,Thumbwe Health Centre,2063,5,all,0.011866080750193774,0.011866080750193774
151201,Thunduwike Health Centre,2063,5,all,0.0,0.0
151202,Thyolo District Hospital,2063,5,all,0.018671105607996768,0.018671105607996768
151203,Usisya Health Centre,2063,5,all,0.002426497168208744,0.002426497168208744
151204,Utale 1 Health Centre,2063,5,all,0.0,0.0
151205,Utale 2 Health Centre,2063,5,all,0.0,0.0
151206,Wiliro Health Centre,2063,5,all,0.0,0.0
151207,Wimbe Health Centre,2063,5,all,0.0,0.0
151208,Area 30 Police Clinic,2063,6,all,0.0,0.0
151209,Balaka District Hospital,2063,6,all,0.0,0.0
151210,Bangwe Health Centre,2063,6,all,0.0,0.0
151211,Benga Health Centre,2063,6,all,0.0,0.0
151212,Bilira Health Centre,2063,6,all,0.0,0.0
151213,Bolero Rural Hospital,2063,6,all,0.0,0.0
151214,Bondo Health Centre,2063,6,all,0.0,0.0
151215,Bula Health Centre,2063,6,all,0.0,0.0
151216,Bulala Health Centre,2063,6,all,0.0,0.0
151217,Bvumbwe Health Centre,2063,6,all,0.024111092489034997,0.024111092489034997
151218,Bwanje Health Centre,2063,6,all,0.0,0.0
151219,Chadza Health Centre,2063,6,all,0.0,0.0
151220,Chakhaza Health Centre,2063,6,all,0.0,0.0
151221,Chamama Health Centre,2063,6,all,0.0,0.0
151222,Chambe Health Centre,2063,6,all,0.0,0.0
151223,Chang'ambika Health Centre,2063,6,all,0.010974009863046181,0.010974009863046181
151224,Chapananga Health Centre,2063,6,all,0.004504768487173545,0.004504768487173545
151225,Chifunga Health Centre,2063,6,all,0.0,0.0
151226,Chikande Health Centre,2063,6,all,0.0,0.0
151227,Chikole Dispensary,2063,6,all,0.00031307819032652754,0.00031307819032652754
151228,Chikuse Health Centre,2063,6,all,0.0,0.0
151229,Chikwawa District Hospital,2063,6,all,0.004505088526996495,0.004505088526996495
151230,Chikweo Health Centre,2063,6,all,0.0,0.0
151231,Chikwina Health Centre,2063,6,all,0.0,0.0
151232,Chileka Health Centre,2063,6,all,0.004519471163520784,0.004519471163520784
151233,Chileka Sda Health Centre,2063,6,all,0.0,0.0
151234,Chilonga Health Centre,2063,6,all,0.0,0.0
151235,Chilumba Rural Hospital,2063,6,all,0.0,0.0
151236,Chimatiro Health Centre,2063,6,all,0.0,0.0
151237,Chimbalanga Health Centre,2063,6,all,0.0,0.0
151238,Chimoto Health Centre,2063,6,all,0.0006363074668443819,0.0006363074668443819
151239,Chingale Health Centre,2063,6,all,0.0,0.0
151240,Chingazi Health Centre,2063,6,all,0.0,0.0
151241,Chintheche Rural Hospital,2063,6,all,0.0,0.0
151242,Chinyama Health Centre,2063,6,all,0.0,0.0
151243,Chioshya Health Centre,2063,6,all,0.0,0.0
151244,Chipho Health Centre,2063,6,all,0.0,0.0
151245,Chipoka Health Centre,2063,6,all,0.0,0.0
151246,Chiradzulu District Hospital,2063,6,all,0.015693134568374123,0.015693134568374123
151247,Chiringa Health Centre,2063,6,all,0.0,0.0
