Year,Sex,Age_Grp,Variant,Count
2003,F,60-64,GBD_Upper,4165.1842911205285
2003,F,65-69,GBD_Upper,4337.660979698461
2003,F,70-74,GBD_Upper,4979.1898332317105
2003,F,75-79,GBD_Upper,5064.469535568245
2003,F,80-84,GBD_Upper,4176.163354802886
2003,F,85-89,GBD_Upper,2225.571258923143
2003,F,90-94,GBD_Upper,967.5889210323644
2003,M,0-4,GBD_Upper,58560.36878640544
2003,M,10-14,GBD_Upper,2049.5299230592723
2003,M,15-19,GBD_Upper,2814.2264430535633
2003,M,20-24,GBD_Upper,3519.677998734078
2003,M,25-29,GBD_Upper,5661.889770277373
2003,M,30-34,GBD_Upper,7809.780781470029
2003,M,35-39,GBD_Upper,9457.50881429993
2003,M,40-44,GBD_Upper,8477.611677721257
2003,M,45-49,GBD_Upper,7554.660564062979
2003,M,5-9,GBD_Upper,3499.373293598438
2003,M,50-54,GBD_Upper,6608.125026168826
2003,M,55-59,GBD_Upper,6180.313098798484
2003,M,60-64,GBD_Upper,6236.252782091203
2003,M,65-69,GBD_Upper,6108.033193436558
2003,M,70-74,GBD_Upper,5982.78972063965
2003,M,75-79,GBD_Upper,4623.78809799584
2003,M,80-84,GBD_Upper,3082.844634118102
2003,M,85-89,GBD_Upper,1371.3478720039313
2003,M,90-94,GBD_Upper,494.99356357731995
2004,F,0-4,GBD_Upper,49727.28994278419
2004,F,10-14,GBD_Upper,1503.0802851820129
2004,F,15-19,GBD_Upper,2799.6019206564297
2004,F,20-24,GBD_Upper,6130.99431766676
2004,F,25-29,GBD_Upper,10801.379004292861
2004,F,30-34,GBD_Upper,10562.411326030577
2004,F,35-39,GBD_Upper,9242.59153988281
2004,F,40-44,GBD_Upper,6786.066402306906
2004,F,45-49,GBD_Upper,5983.367416325887
2004,F,5-9,GBD_Upper,2982.174988737385
2004,F,50-54,GBD_Upper,5077.53995288923
2004,F,55-59,GBD_Upper,4464.464213455739
2004,F,60-64,GBD_Upper,4191.776994995257
2004,F,65-69,GBD_Upper,4281.009980269125
2004,F,70-74,GBD_Upper,4865.331697656646
2004,F,75-79,GBD_Upper,4994.310813301184
2004,F,80-84,GBD_Upper,4241.123889030844
2004,F,85-89,GBD_Upper,2327.2345380055576
2004,F,90-94,GBD_Upper,1022.3488135308058
2004,M,0-4,GBD_Upper,55982.843132140006
2004,M,10-14,GBD_Upper,2050.952661829219
2004,M,15-19,GBD_Upper,2876.7596737004824
2004,M,20-24,GBD_Upper,3459.065201355434
2004,M,25-29,GBD_Upper,5591.838865973494
2004,M,30-34,GBD_Upper,7698.348731217237
2004,M,35-39,GBD_Upper,9369.177195837063
2004,M,40-44,GBD_Upper,8465.527738063483
2004,M,45-49,GBD_Upper,7613.3906468780315
2004,M,5-9,GBD_Upper,3526.5243572760514
2004,M,50-54,GBD_Upper,6578.44927833116
2004,M,55-59,GBD_Upper,6201.829730467205
2004,M,60-64,GBD_Upper,6282.991607812588
2004,M,65-69,GBD_Upper,6098.386943803268
2004,M,70-74,GBD_Upper,5904.247386675051
2004,M,75-79,GBD_Upper,4605.54894237753
2004,M,80-84,GBD_Upper,3081.392250794842
2004,M,85-89,GBD_Upper,1404.8721870654165
2004,M,90-94,GBD_Upper,499.8267040239551
2005,F,0-4,GBD_Upper,47348.23072316534
2005,F,10-14,GBD_Upper,1524.3655090432721
2005,F,15-19,GBD_Upper,2757.1261712654436
2005,F,20-24,GBD_Upper,5681.173386304701
2005,F,25-29,GBD_Upper,10209.14538309655
2005,F,30-34,GBD_Upper,10244.97959342534
2005,F,35-39,GBD_Upper,8913.863713654397
2005,F,40-44,GBD_Upper,6547.928842466057
2005,F,45-49,GBD_Upper,5824.508754348135
2005,F,5-9,GBD_Upper,2945.186640842455
2005,F,50-54,GBD_Upper,4840.379354462644
2005,F,55-59,GBD_Upper,4417.251741252477
2005,F,60-64,GBD_Upper,4164.794006032719
2005,F,65-69,GBD_Upper,4199.369172122037
2005,F,70-74,GBD_Upper,4754.135519078975
2005,F,75-79,GBD_Upper,4891.725699898119
2005,F,80-84,GBD_Upper,4279.140912522471
2005,F,85-89,GBD_Upper,2437.3708618321334
2005,F,90-94,GBD_Upper,1071.7252881196578
2005,M,0-4,GBD_Upper,53513.579506980735
2005,M,10-14,GBD_Upper,2081.4235899136825
2005,M,15-19,GBD_Upper,2930.681222717492
2005,M,20-24,GBD_Upper,3393.4431415076765
2005,M,25-29,GBD_Upper,5394.1220984374995
2005,M,30-34,GBD_Upper,7419.63598063818
2005,M,35-39,GBD_Upper,9098.502120042689
2005,M,40-44,GBD_Upper,8286.394565890676
2005,M,45-49,GBD_Upper,7520.857062454836
2005,M,5-9,GBD_Upper,3490.070940768251
2005,M,50-54,GBD_Upper,6463.087005352828
2005,M,55-59,GBD_Upper,6189.629849930031
2005,M,60-64,GBD_Upper,6262.42674545519
2005,M,65-69,GBD_Upper,6062.529449978861
2005,M,70-74,GBD_Upper,5824.185291931212
2005,M,75-79,GBD_Upper,4573.944872784949
2005,M,80-84,GBD_Upper,3056.944808247908
2005,M,85-89,GBD_Upper,1437.6022102083966
2005,M,90-94,GBD_Upper,506.293246463489
2006,F,0-4,GBD_Upper,44860.47034233657
2006,F,10-14,GBD_Upper,1567.2622979424236
2006,F,15-19,GBD_Upper,2704.7743072871226
2006,F,20-24,GBD_Upper,5220.991501427774
2006,F,25-29,GBD_Upper,9338.013873789565
2006,F,30-34,GBD_Upper,9577.065709552444
2006,F,35-39,GBD_Upper,8365.090378541483
2006,F,40-44,GBD_Upper,6164.105420318815
2006,F,45-49,GBD_Upper,5539.049495980803
2006,F,5-9,GBD_Upper,2936.405324249726
2006,F,50-54,GBD_Upper,4603.218648785914
2006,F,55-59,GBD_Upper,4231.194596484112
2006,F,60-64,GBD_Upper,4142.498671414367
2006,F,65-69,GBD_Upper,4163.406540769796
2006,F,70-74,GBD_Upper,4678.813443248537
2006,F,75-79,GBD_Upper,4804.030682604438
2006,F,80-84,GBD_Upper,4351.658037868885
2006,F,85-89,GBD_Upper,2541.9401540260224
2006,F,90-94,GBD_Upper,1134.5145747022827
2006,M,0-4,GBD_Upper,51439.59522087653
2006,M,10-14,GBD_Upper,2130.715166007276
2006,M,15-19,GBD_Upper,2963.703346163346
2006,M,20-24,GBD_Upper,3330.075473426396
2006,M,25-29,GBD_Upper,5157.826276881801
2006,M,30-34,GBD_Upper,7038.55569979097
2006,M,35-39,GBD_Upper,8682.412382715658
2006,M,40-44,GBD_Upper,7929.909067351003
2006,M,45-49,GBD_Upper,7224.510789051216
2006,M,5-9,GBD_Upper,3499.6629732002384
2006,M,50-54,GBD_Upper,6277.034085594989
2006,M,55-59,GBD_Upper,6119.545728275884
2006,M,60-64,GBD_Upper,6307.265751058291
2006,M,65-69,GBD_Upper,6097.303017410791
2006,M,70-74,GBD_Upper,5736.177996787721
2006,M,75-79,GBD_Upper,4541.03234315539
2006,M,80-84,GBD_Upper,3035.3314271858635
2006,M,85-89,GBD_Upper,1468.2210057585448
2006,M,90-94,GBD_Upper,515.7852611509237
2007,F,0-4,GBD_Upper,42188.050835884285
2007,F,10-14,GBD_Upper,1611.2400176716046
2007,F,15-19,GBD_Upper,2624.027490429126
2007,F,20-24,GBD_Upper,4769.074103302992
2007,F,25-29,GBD_Upper,8326.788888607745
2007,F,30-34,GBD_Upper,8732.103349853405
2007,F,35-39,GBD_Upper,7671.885361849949
2007,F,40-44,GBD_Upper,5656.52401893346
2007,F,45-49,GBD_Upper,5136.822149605205
2007,F,5-9,GBD_Upper,2920.3377647197995
2007,F,50-54,GBD_Upper,4292.277805449778
2007,F,55-59,GBD_Upper,4016.288886416471
2007,F,60-64,GBD_Upper,4106.828243139996
2007,F,65-69,GBD_Upper,4152.953739552283
2007,F,70-74,GBD_Upper,4615.799345126162
2007,F,75-79,GBD_Upper,4764.477987350964
2007,F,80-84,GBD_Upper,4419.557131789468
2007,F,85-89,GBD_Upper,2667.8437658681382
2007,F,90-94,GBD_Upper,1197.4394739179875
2007,M,0-4,GBD_Upper,49504.5007303113
2007,M,10-14,GBD_Upper,2173.906869786213
2007,M,15-19,GBD_Upper,2941.712764989388
2007,M,20-24,GBD_Upper,3269.250870341416
2007,M,25-29,GBD_Upper,4836.65011592011
2007,M,30-34,GBD_Upper,6596.662548255024
2007,M,35-39,GBD_Upper,8117.874579304107
2007,M,40-44,GBD_Upper,7481.488249092523
2007,M,45-49,GBD_Upper,6882.63719043225
2007,M,5-9,GBD_Upper,3452.174777263881
2007,M,50-54,GBD_Upper,6036.410500971989
2007,M,55-59,GBD_Upper,5938.513656226757
2007,M,60-64,GBD_Upper,6276.619737228058
2007,M,65-69,GBD_Upper,6097.064777673781
2007,M,70-74,GBD_Upper,5647.748019243128
2007,M,75-79,GBD_Upper,4551.780667853345
2007,M,80-84,GBD_Upper,3025.372514860534
2007,M,85-89,GBD_Upper,1505.1184758823188
2007,M,90-94,GBD_Upper,523.4393076579818
2008,F,0-4,GBD_Upper,40240.00536592523
2008,F,10-14,GBD_Upper,1701.2483913438398
2008,F,15-19,GBD_Upper,2524.6246109344656
2008,F,20-24,GBD_Upper,4364.707140107657
2008,F,25-29,GBD_Upper,7275.431634405702
2008,F,30-34,GBD_Upper,7824.652277073206
2008,F,35-39,GBD_Upper,6810.043676969035
2008,F,40-44,GBD_Upper,5086.781643410649
2008,F,45-49,GBD_Upper,4612.885482525594
2008,F,5-9,GBD_Upper,2940.6941489612536
2008,F,50-54,GBD_Upper,3929.585863574807
2008,F,55-59,GBD_Upper,3834.749657404143
2008,F,60-64,GBD_Upper,4023.7578614503195
2008,F,65-69,GBD_Upper,4104.692678369982
2008,F,70-74,GBD_Upper,4537.589613659848
2008,F,75-79,GBD_Upper,4697.58777206181
2008,F,80-84,GBD_Upper,4534.881716633651
2008,F,85-89,GBD_Upper,2785.7247940248035
2008,F,90-94,GBD_Upper,1279.6308317106925
2008,M,0-4,GBD_Upper,47608.99290438762
2008,M,10-14,GBD_Upper,2285.8352417627248
2008,M,15-19,GBD_Upper,2902.81160087916
2008,M,20-24,GBD_Upper,3231.5399085551876
2008,M,25-29,GBD_Upper,4519.193263548594
2008,M,30-34,GBD_Upper,6158.0874934489775
2008,M,35-39,GBD_Upper,7441.374800162591
2008,M,40-44,GBD_Upper,6925.6493728128125
2008,M,45-49,GBD_Upper,6414.223498551153
2008,M,5-9,GBD_Upper,3491.1754927040397
2008,M,50-54,GBD_Upper,5747.7019684318275
2008,M,55-59,GBD_Upper,5765.89190566014
2008,M,60-64,GBD_Upper,6222.729282942114
2008,M,65-69,GBD_Upper,6083.850781708617
2008,M,70-74,GBD_Upper,5542.379351196694
2008,M,75-79,GBD_Upper,4513.794964088605
2008,M,80-84,GBD_Upper,3020.273927304818
2008,M,85-89,GBD_Upper,1516.6526199884752
2008,M,90-94,GBD_Upper,540.7308662007785
2009,F,0-4,GBD_Upper,38710.36575250436
2009,F,10-14,GBD_Upper,1741.4514508614134
2009,F,15-19,GBD_Upper,2406.8000676708634
2009,F,20-24,GBD_Upper,4037.2594435435885
2009,F,25-29,GBD_Upper,6415.561417035962
2009,F,30-34,GBD_Upper,7092.901767771217
2009,F,35-39,GBD_Upper,6133.11273754253
2009,F,40-44,GBD_Upper,4611.717282464824
2009,F,45-49,GBD_Upper,4225.659616768921
2009,F,5-9,GBD_Upper,2914.112454369674
2009,F,50-54,GBD_Upper,3625.7071398463477
2009,F,55-59,GBD_Upper,3614.8475429153564
2009,F,60-64,GBD_Upper,3966.1298408380253
2009,F,65-69,GBD_Upper,4109.760506434085
2009,F,70-74,GBD_Upper,4503.671652833788
2009,F,75-79,GBD_Upper,4670.764892386103
2009,F,80-84,GBD_Upper,4559.917537630795
2009,F,85-89,GBD_Upper,2893.4417223570763
2009,F,90-94,GBD_Upper,1361.9576349687277
2009,M,0-4,GBD_Upper,45650.44998150221
2009,M,10-14,GBD_Upper,2353.0247567599786
2009,M,15-19,GBD_Upper,2854.2689102495738
2009,M,20-24,GBD_Upper,3197.599519443947
2009,M,25-29,GBD_Upper,4245.769454678779
2009,M,30-34,GBD_Upper,5794.7853231453655
2009,M,35-39,GBD_Upper,6863.199254578712
2009,M,40-44,GBD_Upper,6496.981781459223
2009,M,45-49,GBD_Upper,6010.01508229926
2009,M,5-9,GBD_Upper,3475.6815586064345
2009,M,50-54,GBD_Upper,5445.386807622119
2009,M,55-59,GBD_Upper,5550.432393955332
2009,M,60-64,GBD_Upper,6157.111948335167
2009,M,65-69,GBD_Upper,6047.245210691197
2009,M,70-74,GBD_Upper,5498.748867260521
2009,M,75-79,GBD_Upper,4473.173389129691
2009,M,80-84,GBD_Upper,3030.140079271086
2009,M,85-89,GBD_Upper,1528.1803037721515
2009,M,90-94,GBD_Upper,560.164886455713
2010,F,0-4,GBD_Upper,36871.18910738295
2010,F,10-14,GBD_Upper,1725.093063893218
2010,F,15-19,GBD_Upper,2356.463656199092
2010,F,20-24,GBD_Upper,3784.637182414325
2010,F,25-29,GBD_Upper,5886.02785250613
2010,F,30-34,GBD_Upper,6651.773516927127
2010,F,35-39,GBD_Upper,5821.215370889044
2010,F,40-44,GBD_Upper,4380.671257598517
2010,F,45-49,GBD_Upper,3977.1466812513227
2010,F,5-9,GBD_Upper,2808.794797595059
2010,F,50-54,GBD_Upper,3423.190576150263
2010,F,55-59,GBD_Upper,3465.0495358364997
2010,F,60-64,GBD_Upper,3953.56425491299
2010,F,65-69,GBD_Upper,4139.763807480777
2010,F,70-74,GBD_Upper,4508.147388201844
2010,F,75-79,GBD_Upper,4702.956781341913
2010,F,80-84,GBD_Upper,4605.346421456211
2010,F,85-89,GBD_Upper,2984.963694890856
2010,F,90-94,GBD_Upper,1444.3572268302642
2010,M,0-4,GBD_Upper,43422.11668126905
2010,M,10-14,GBD_Upper,2326.5305388809106
2010,M,15-19,GBD_Upper,2847.310438309192
2010,M,20-24,GBD_Upper,3143.501705510622
2010,M,25-29,GBD_Upper,4053.392089482248
2010,M,30-34,GBD_Upper,5510.9932043528515
2010,M,35-39,GBD_Upper,6522.169027778995
2010,M,40-44,GBD_Upper,6266.7942049286185
2010,M,45-49,GBD_Upper,5772.60911143979
2010,M,5-9,GBD_Upper,3353.7163537447564
2010,M,50-54,GBD_Upper,5238.82942763452
2010,M,55-59,GBD_Upper,5397.892850074021
2010,M,60-64,GBD_Upper,6111.119905833949
2010,M,65-69,GBD_Upper,6054.597858934841
2010,M,70-74,GBD_Upper,5511.830293394913
2010,M,75-79,GBD_Upper,4440.135535750678
2010,M,80-84,GBD_Upper,3054.9583137318464
2010,M,85-89,GBD_Upper,1545.5983018044606
2010,M,90-94,GBD_Upper,581.4035406916271
2011,F,0-4,GBD_Upper,35034.69020904623
2011,F,10-14,GBD_Upper,1638.2859591679417
2011,F,15-19,GBD_Upper,2302.330978221026
2011,F,20-24,GBD_Upper,3429.751852481415
2011,F,25-29,GBD_Upper,5272.390301091061
2011,F,30-34,GBD_Upper,6056.529011712812
2011,F,35-39,GBD_Upper,5393.752134918587
2011,F,40-44,GBD_Upper,4124.578460571971
2011,F,45-49,GBD_Upper,3684.214850987416
2011,F,5-9,GBD_Upper,2616.283060641055
2011,F,50-54,GBD_Upper,3218.896385600549
2011,F,55-59,GBD_Upper,3323.453032770814
2011,F,60-64,GBD_Upper,3881.795232876637
2011,F,65-69,GBD_Upper,4205.824222468016
2011,F,70-74,GBD_Upper,4559.693815473645
2011,F,75-79,GBD_Upper,4728.614658200724
2011,F,80-84,GBD_Upper,4615.002173115689
2011,F,85-89,GBD_Upper,3063.1715291972814
2011,F,90-94,GBD_Upper,1533.4834365628817
2011,M,0-4,GBD_Upper,41160.44338789875
2011,M,10-14,GBD_Upper,2259.1835083834935
2011,M,15-19,GBD_Upper,2887.123837945417
2011,M,20-24,GBD_Upper,3078.4800460260303
2011,M,25-29,GBD_Upper,3882.0194062893243
2011,M,30-34,GBD_Upper,5242.815661837077
2011,M,35-39,GBD_Upper,6164.287572679212
2011,M,40-44,GBD_Upper,6069.66599717743
2011,M,45-49,GBD_Upper,5589.518977924143
2011,M,5-9,GBD_Upper,3180.9498614758168
2011,M,50-54,GBD_Upper,5058.306279412291
2011,M,55-59,GBD_Upper,5287.093185547842
2011,M,60-64,GBD_Upper,6095.1549677646
2011,M,65-69,GBD_Upper,6134.402900241391
2011,M,70-74,GBD_Upper,5597.949430140075
2011,M,75-79,GBD_Upper,4470.683638867238
2011,M,80-84,GBD_Upper,3082.033311909967
2011,M,85-89,GBD_Upper,1562.7043496457313
2011,M,90-94,GBD_Upper,603.6600659940759
2012,F,0-4,GBD_Upper,33147.18844425847
2012,F,10-14,GBD_Upper,1595.5156623120413
2012,F,15-19,GBD_Upper,2161.8760464660318
2012,F,20-24,GBD_Upper,3007.6590207100385
2012,F,25-29,GBD_Upper,4472.46509044717
2012,F,30-34,GBD_Upper,5173.339576972687
2012,F,35-39,GBD_Upper,4670.002790182813
2012,F,40-44,GBD_Upper,3709.478436111408
2012,F,45-49,GBD_Upper,3297.4072564254975
2012,F,5-9,GBD_Upper,2514.600701425476
2012,F,50-54,GBD_Upper,3000.5901263299734
2012,F,55-59,GBD_Upper,3177.2929955938625
2012,F,60-64,GBD_Upper,3810.0889734074585
2012,F,65-69,GBD_Upper,4259.880062500872
2012,F,70-74,GBD_Upper,4636.9475540247895
2012,F,75-79,GBD_Upper,4760.996903149774
2012,F,80-84,GBD_Upper,4632.701563904047
2012,F,85-89,GBD_Upper,3146.488433977923
2012,F,90-94,GBD_Upper,1636.1052823407188
2012,M,0-4,GBD_Upper,39063.94454281027
2012,M,10-14,GBD_Upper,2217.8022731004785
2012,M,15-19,GBD_Upper,2882.9797390347326
2012,M,20-24,GBD_Upper,3027.185791952811
2012,M,25-29,GBD_Upper,3668.0551950526246
2012,M,30-34,GBD_Upper,4858.855159686185
2012,M,35-39,GBD_Upper,5702.551549943129
2012,M,40-44,GBD_Upper,5782.207680956237
2012,M,45-49,GBD_Upper,5335.09179941965
2012,M,5-9,GBD_Upper,3078.6604636461143
2012,M,50-54,GBD_Upper,4896.854040301452
2012,M,55-59,GBD_Upper,5177.572287754485
2012,M,60-64,GBD_Upper,6019.491124738126
2012,M,65-69,GBD_Upper,6215.165743898876
2012,M,70-74,GBD_Upper,5686.831647709718
2012,M,75-79,GBD_Upper,4463.4697305355685
2012,M,80-84,GBD_Upper,3113.5105345138845
2012,M,85-89,GBD_Upper,1578.3030100332035
2012,M,90-94,GBD_Upper,622.1186608993244
2013,F,0-4,GBD_Upper,31776.894980350644
2013,F,10-14,GBD_Upper,1603.478134318953
2013,F,15-19,GBD_Upper,2099.8925404663873
2013,F,20-24,GBD_Upper,2717.1233282367457
2013,F,25-29,GBD_Upper,3908.336199010656
2013,F,30-34,GBD_Upper,4482.348800531573
2013,F,35-39,GBD_Upper,4138.054934916765
2013,F,40-44,GBD_Upper,3392.673256831956
2013,F,45-49,GBD_Upper,3009.9525478213104
2013,F,5-9,GBD_Upper,2480.4521016029385
2013,F,50-54,GBD_Upper,2850.8508505673817
2013,F,55-59,GBD_Upper,3086.6498030005814
2013,F,60-64,GBD_Upper,3848.8078497755014
2013,F,65-69,GBD_Upper,4321.8633230724445
2013,F,70-74,GBD_Upper,4710.623148494703
2013,F,75-79,GBD_Upper,4803.102300320645
2013,F,80-84,GBD_Upper,4647.327048536868
2013,F,85-89,GBD_Upper,3262.3361567850566
2013,F,90-94,GBD_Upper,1727.7549698587763
2013,M,0-4,GBD_Upper,37464.388893684176
2013,M,10-14,GBD_Upper,2225.904160596763
2013,M,15-19,GBD_Upper,2890.7387931012227
2013,M,20-24,GBD_Upper,3013.7697306049054
2013,M,25-29,GBD_Upper,3552.520298043956
2013,M,30-34,GBD_Upper,4556.455394315226
2013,M,35-39,GBD_Upper,5409.327649849138
2013,M,40-44,GBD_Upper,5584.577604529474
2013,M,45-49,GBD_Upper,5192.344703884399
2013,M,5-9,GBD_Upper,3036.4340141954285
2013,M,50-54,GBD_Upper,4818.3669110973115
2013,M,55-59,GBD_Upper,5074.562204495593
2013,M,60-64,GBD_Upper,6021.544459347197
2013,M,65-69,GBD_Upper,6305.825265853354
2013,M,70-74,GBD_Upper,5775.182223956252
2013,M,75-79,GBD_Upper,4473.2594225517205
2013,M,80-84,GBD_Upper,3179.949000691535
2013,M,85-89,GBD_Upper,1612.7830291673943
2013,M,90-94,GBD_Upper,637.38687854361
2014,F,0-4,GBD_Upper,30385.797380896045
2014,F,10-14,GBD_Upper,1605.4068316231906
2014,F,15-19,GBD_Upper,2054.945892176901
2014,F,20-24,GBD_Upper,2542.47557570587
2014,F,25-29,GBD_Upper,3576.0182422418584
2014,F,30-34,GBD_Upper,4126.451378157036
2014,F,35-39,GBD_Upper,3960.7281008267264
2014,F,40-44,GBD_Upper,3298.515821195191
2014,F,45-49,GBD_Upper,2942.131696529832
2014,F,5-9,GBD_Upper,2439.4149113581484
2014,F,50-54,GBD_Upper,2837.8002379757427
2014,F,55-59,GBD_Upper,3058.832495175321
2014,F,60-64,GBD_Upper,3864.0096508545034
2014,F,65-69,GBD_Upper,4442.445249204269
2014,F,70-74,GBD_Upper,4869.723450762992
2014,F,75-79,GBD_Upper,4893.130385686187
2014,F,80-84,GBD_Upper,4703.832842147716
2014,F,85-89,GBD_Upper,3317.471794650644
2014,F,90-94,GBD_Upper,1812.4547154710424
2014,M,0-4,GBD_Upper,36121.76087086382
2014,M,10-14,GBD_Upper,2242.634620825082
2014,M,15-19,GBD_Upper,2940.852365485783
2014,M,20-24,GBD_Upper,3010.2720629103005
2014,M,25-29,GBD_Upper,3472.7382773791087
2014,M,30-34,GBD_Upper,4365.895679717656
2014,M,35-39,GBD_Upper,5313.755310713954
2014,M,40-44,GBD_Upper,5530.822373256104
2014,M,45-49,GBD_Upper,5222.192183290822
2014,M,5-9,GBD_Upper,3010.1170502422124
2014,M,50-54,GBD_Upper,4855.447528433793
2014,M,55-59,GBD_Upper,5069.290830497947
2014,M,60-64,GBD_Upper,6038.8785062462985
2014,M,65-69,GBD_Upper,6390.344514681004
2014,M,70-74,GBD_Upper,5891.127151615536
2014,M,75-79,GBD_Upper,4564.155788146506
2014,M,80-84,GBD_Upper,3229.8938265901543
2014,M,85-89,GBD_Upper,1641.7732127543516
2014,M,90-94,GBD_Upper,644.9209212880868
2015,F,0-4,GBD_Upper,29463.814055742954
2015,F,10-14,GBD_Upper,1652.3773154175872
2015,F,15-19,GBD_Upper,2085.248113082384
2015,F,20-24,GBD_Upper,2473.058435263624
2015,F,25-29,GBD_Upper,3364.0252422059225
2015,F,30-34,GBD_Upper,3912.1474992355234
2015,F,35-39,GBD_Upper,3870.7150473024003
2015,F,40-44,GBD_Upper,3295.395946266706
2015,F,45-49,GBD_Upper,2969.8866213663086
2015,F,5-9,GBD_Upper,2479.290612926271
2015,F,50-54,GBD_Upper,2916.0887390299613
2015,F,55-59,GBD_Upper,3100.787175225786
2015,F,60-64,GBD_Upper,3938.888786511692
2015,F,65-69,GBD_Upper,4639.770423860374
2015,F,70-74,GBD_Upper,5073.174630593042
2015,F,75-79,GBD_Upper,4991.468243997192
2015,F,80-84,GBD_Upper,4788.142970091842
2015,F,85-89,GBD_Upper,3372.138049850886
2015,F,90-94,GBD_Upper,1893.735485453825
2015,M,0-4,GBD_Upper,34997.114611148005
2015,M,10-14,GBD_Upper,2310.2135108819334
2015,M,15-19,GBD_Upper,3049.118535111181
2015,M,20-24,GBD_Upper,3068.102641835404
2015,M,25-29,GBD_Upper,3446.916705504707
2015,M,30-34,GBD_Upper,4266.278525182121
2015,M,35-39,GBD_Upper,5254.868385604014
2015,M,40-44,GBD_Upper,5553.823690309019
2015,M,45-49,GBD_Upper,5353.295674358102
2015,M,5-9,GBD_Upper,3055.3213628429216
2015,M,50-54,GBD_Upper,4955.721197338148
2015,M,55-59,GBD_Upper,5117.175642599089
2015,M,60-64,GBD_Upper,6127.826747842824
2015,M,65-69,GBD_Upper,6560.647529697445
2015,M,70-74,GBD_Upper,6040.176009285795
2015,M,75-79,GBD_Upper,4678.377213173473
2015,M,80-84,GBD_Upper,3269.8946465329673
2015,M,85-89,GBD_Upper,1676.907054928643
2015,M,90-94,GBD_Upper,656.7591182864066
2016,F,0-4,GBD_Upper,29043.420909134187
2016,F,10-14,GBD_Upper,1687.5216853842517
2016,F,15-19,GBD_Upper,2131.83378551725
2016,F,20-24,GBD_Upper,2435.6427558490946
2016,F,25-29,GBD_Upper,3162.4946375408167
2016,F,30-34,GBD_Upper,3708.556910240233
2016,F,35-39,GBD_Upper,3790.834135970436
2016,F,40-44,GBD_Upper,3286.5318939167705
2016,F,45-49,GBD_Upper,3025.2500038941516
2016,F,5-9,GBD_Upper,2487.7452243614307
2016,F,50-54,GBD_Upper,3006.874847649466
2016,F,55-59,GBD_Upper,3148.9808937866333
2016,F,60-64,GBD_Upper,4043.644878143832
2016,F,65-69,GBD_Upper,4729.22240058612
2016,F,70-74,GBD_Upper,5288.979314077571
2016,F,75-79,GBD_Upper,5125.967718662076
2016,F,80-84,GBD_Upper,4859.018261384018
2016,F,85-89,GBD_Upper,3409.434184616384
2016,F,90-94,GBD_Upper,1967.1932172999939
2016,M,0-4,GBD_Upper,34356.619903501676
2016,M,10-14,GBD_Upper,2343.3232651886856
2016,M,15-19,GBD_Upper,3150.9975019526505
2016,M,20-24,GBD_Upper,3137.4049989081054
2016,M,25-29,GBD_Upper,3374.845886883394
2016,M,30-34,GBD_Upper,4155.597636525365
2016,M,35-39,GBD_Upper,5096.985286255303
2016,M,40-44,GBD_Upper,5508.995859041012
2016,M,45-49,GBD_Upper,5494.206917287283
2016,M,5-9,GBD_Upper,3064.862287733334
2016,M,50-54,GBD_Upper,5076.950853651193
2016,M,55-59,GBD_Upper,5189.975049590812
2016,M,60-64,GBD_Upper,6182.345798690969
2016,M,65-69,GBD_Upper,6706.591728187264
2016,M,70-74,GBD_Upper,6203.325574688302
2016,M,75-79,GBD_Upper,4817.930421877934
2016,M,80-84,GBD_Upper,3308.390455088571
2016,M,85-89,GBD_Upper,1709.4191391893396
2016,M,90-94,GBD_Upper,667.2054626636758
2017,F,0-4,GBD_Upper,27405.55431610449
2017,F,10-14,GBD_Upper,1644.6766963567027
2017,F,15-19,GBD_Upper,2122.189956057012
2017,F,20-24,GBD_Upper,2370.743040136631
2017,F,25-29,GBD_Upper,2927.570792334223
2017,F,30-34,GBD_Upper,3461.6273248298526
2017,F,35-39,GBD_Upper,3608.1044291412145
2017,F,40-44,GBD_Upper,3238.888603063832
2017,F,45-49,GBD_Upper,3062.3749187734657
2017,F,5-9,GBD_Upper,2349.1561918043544
2017,F,50-54,GBD_Upper,3045.893342442279
2017,F,55-59,GBD_Upper,3176.759289061527
2017,F,60-64,GBD_Upper,4110.992172194076
2017,F,65-69,GBD_Upper,4838.752144777821
2017,F,70-74,GBD_Upper,5494.325653987794
2017,F,75-79,GBD_Upper,5286.436686174741
2017,F,80-84,GBD_Upper,4936.061552874374
2017,F,85-89,GBD_Upper,3466.988225426086
2017,F,90-94,GBD_Upper,2031.8735651973866
2017,M,0-4,GBD_Upper,32514.674813717298
2017,M,10-14,GBD_Upper,2296.4134556212266
2017,M,15-19,GBD_Upper,3208.458769272853
2017,M,20-24,GBD_Upper,3198.626798001076
2017,M,25-29,GBD_Upper,3258.5479869011733
2017,M,30-34,GBD_Upper,3984.0849481446357
2017,M,35-39,GBD_Upper,4842.1287517819155
2017,M,40-44,GBD_Upper,5328.304346963033
2017,M,45-49,GBD_Upper,5544.498340861409
2017,M,5-9,GBD_Upper,2946.571070721595
2017,M,50-54,GBD_Upper,5149.705257239597
2017,M,55-59,GBD_Upper,5237.913216715052
2017,M,60-64,GBD_Upper,6245.239280737086
2017,M,65-69,GBD_Upper,6751.36842041867
